EntryNo,Date,Territory_key,Account_key,Details,Debit,Credit
272.1,"Thursday, 14 June 2018",2,10,Payment - Credit Expenses,0,966
277.1,"Friday, 15 June 2018",2,10,Payment - Credit Expenses,0,777
284.1,"Friday, 22 June 2018",2,10,Payment - Credit Expenses,0,1024
292.1,"Tuesday, 26 June 2018",2,10,Payment - Credit Expenses,0,895
304.1,"Sunday, 1 July 2018",2,10,Payment - Credit Expenses,0,825
311.1,"Tuesday, 3 July 2018",2,10,Payment - Credit Expenses,0,833
318.1,"Monday, 9 July 2018",2,10,Payment - Credit Expenses,0,831
322.1,"Tuesday, 10 July 2018",2,10,Payment - Credit Expenses,0,893
327.1,"Saturday, 14 July 2018",2,10,Payment - Credit Expenses,0,861
330.1,"Monday, 16 July 2018",2,10,Payment - Credit Expenses,0,1032
331.1,"Tuesday, 17 July 2018",2,10,Payment - Credit Expenses,0,873
342.1,"Monday, 23 July 2018",2,10,Payment - Credit Expenses,0,667
343.1,"Monday, 23 July 2018",2,10,Payment - Credit Expenses,0,926
350.1,"Sunday, 29 July 2018",2,10,Payment - Credit Expenses,0,833
368.1,"Friday, 3 August 2018",2,10,Payment - Credit Expenses,0,680
375.1,"Tuesday, 7 August 2018",2,10,Payment - Credit Expenses,0,1034
376.1,"Wednesday, 8 August 2018",2,10,Payment - Credit Expenses,0,1053
378.1,"Thursday, 9 August 2018",2,10,Payment - Credit Expenses,0,1062
380.1,"Friday, 10 August 2018",2,10,Payment - Credit Expenses,0,927
386.1,"Sunday, 12 August 2018",2,10,Payment - Credit Expenses,0,716
402.1,"Friday, 24 August 2018",2,10,Payment - Credit Expenses,0,1036
406.1,"Monday, 27 August 2018",2,10,Payment - Credit Expenses,0,999
411.1,"Wednesday, 29 August 2018",2,10,Payment - Credit Expenses,0,999
413.1,"Thursday, 30 August 2018",2,10,Payment - Credit Expenses,0,895
414.1,"Thursday, 30 August 2018",2,10,Payment - Credit Expenses,0,997
423.1,"Saturday, 1 September 2018",2,10,Payment - Credit Expenses,0,692
434.1,"Monday, 10 September 2018",2,10,Payment - Credit Expenses,0,826
442.1,"Thursday, 13 September 2018",2,10,Payment - Credit Expenses,0,1000
451.1,"Sunday, 16 September 2018",2,10,Payment - Credit Expenses,0,728
459.1,"Saturday, 22 September 2018",2,10,Payment - Credit Expenses,0,834
461.1,"Tuesday, 25 September 2018",2,10,Payment - Credit Expenses,0,944
462.1,"Tuesday, 25 September 2018",2,10,Payment - Credit Expenses,0,1033
481.1,"Monday, 1 October 2018",2,10,Payment - Credit Expenses,0,767
482.1,"Monday, 1 October 2018",2,10,Payment - Credit Expenses,0,770
484.1,"Tuesday, 2 October 2018",2,10,Payment - Credit Expenses,0,916
493.1,"Wednesday, 10 October 2018",2,10,Payment - Credit Expenses,0,928
506.1,"Monday, 15 October 2018",2,10,Payment - Credit Expenses,0,738
507.1,"Monday, 15 October 2018",2,10,Payment - Credit Expenses,0,752
511.1,"Wednesday, 17 October 2018",2,10,Payment - Credit Expenses,0,1014
520.1,"Wednesday, 24 October 2018",2,10,Payment - Credit Expenses,0,865
526.1,"Saturday, 27 October 2018",2,10,Payment - Credit Expenses,0,688
527.1,"Saturday, 27 October 2018",2,10,Payment - Credit Expenses,0,820
548.1,"Monday, 5 November 2018",2,10,Payment - Credit Expenses,0,830
552.1,"Wednesday, 7 November 2018",2,10,Payment - Credit Expenses,0,909
555.1,"Thursday, 8 November 2018",2,10,Payment - Credit Expenses,0,884
563.1,"Monday, 12 November 2018",2,10,Payment - Credit Expenses,0,715
564.1,"Monday, 12 November 2018",2,10,Payment - Credit Expenses,0,780
565.1,"Tuesday, 13 November 2018",2,10,Payment - Credit Expenses,0,810
578.1,"Wednesday, 21 November 2018",2,10,Payment - Credit Expenses,0,844
585.1,"Saturday, 24 November 2018",2,10,Payment - Credit Expenses,0,1026
586.1,"Sunday, 25 November 2018",2,10,Payment - Credit Expenses,0,689
587.1,"Sunday, 25 November 2018",2,10,Payment - Credit Expenses,0,770
604.1,"Sunday, 2 December 2018",2,10,Payment - Credit Expenses,0,1010
605.1,"Monday, 3 December 2018",2,10,Payment - Credit Expenses,0,825
609.1,"Thursday, 6 December 2018",2,10,Payment - Credit Expenses,0,916
617.1,"Monday, 10 December 2018",2,10,Payment - Credit Expenses,0,865
618.1,"Tuesday, 11 December 2018",2,10,Payment - Credit Expenses,0,861
621.1,"Friday, 14 December 2018",2,10,Payment - Credit Expenses,0,982
633.1,"Friday, 21 December 2018",2,10,Payment - Credit Expenses,0,668
639.1,"Tuesday, 25 December 2018",2,10,Payment - Credit Expenses,0,804
643.1,"Friday, 28 December 2018",2,10,Payment - Credit Expenses,0,874
669.1,"Wednesday, 2 January 2019",2,10,Payment - Credit Expenses,0,797
672.1,"Friday, 4 January 2019",2,10,Payment - Credit Expenses,0,515
675.1,"Saturday, 5 January 2019",2,10,Payment - Credit Expenses,0,765
685.1,"Monday, 14 January 2019",2,10,Payment - Credit Expenses,0,504
686.1,"Monday, 14 January 2019",2,10,Payment - Credit Expenses,0,593
696.1,"Tuesday, 22 January 2019",2,10,Payment - Credit Expenses,0,1047
709.1,"Wednesday, 30 January 2019",2,10,Payment - Credit Expenses,0,1237
726.1,"Thursday, 7 February 2019",2,10,Payment - Credit Expenses,0,1045
727.1,"Thursday, 7 February 2019",2,10,Payment - Credit Expenses,0,1313
730.1,"Tuesday, 12 February 2019",2,10,Payment - Credit Expenses,0,919
733.1,"Thursday, 14 February 2019",2,10,Payment - Credit Expenses,0,1278
737.1,"Saturday, 16 February 2019",2,10,Payment - Credit Expenses,0,965
746.1,"Wednesday, 20 February 2019",2,10,Payment - Credit Expenses,0,1154
751.1,"Tuesday, 26 February 2019",2,10,Payment - Credit Expenses,0,1048
769.1,"Monday, 4 March 2019",2,10,Payment - Credit Expenses,0,966
774.1,"Friday, 8 March 2019",2,10,Payment - Credit Expenses,0,949
775.1,"Friday, 8 March 2019",2,10,Payment - Credit Expenses,0,997
776.1,"Saturday, 9 March 2019",2,10,Payment - Credit Expenses,0,925
781.1,"Tuesday, 12 March 2019",2,10,Payment - Credit Expenses,0,992
790.1,"Sunday, 17 March 2019",2,10,Payment - Credit Expenses,0,1138
792.1,"Monday, 18 March 2019",2,10,Payment - Credit Expenses,0,1106
796.1,"Friday, 22 March 2019",2,10,Payment - Credit Expenses,0,915
817.1,"Tuesday, 2 April 2019",2,10,Payment - Credit Expenses,0,1103
819.1,"Thursday, 4 April 2019",2,10,Payment - Credit Expenses,0,944
825.1,"Saturday, 6 April 2019",2,10,Payment - Credit Expenses,0,1228
826.1,"Monday, 8 April 2019",2,10,Payment - Credit Expenses,0,1183
828.1,"Tuesday, 9 April 2019",2,10,Payment - Credit Expenses,0,961
840.1,"Wednesday, 17 April 2019",2,10,Payment - Credit Expenses,0,1036
846.1,"Monday, 22 April 2019",2,10,Payment - Credit Expenses,0,1000
848.1,"Monday, 22 April 2019",2,10,Payment - Credit Expenses,0,1258
851.1,"Wednesday, 24 April 2019",2,10,Payment - Credit Expenses,0,1222
859.1,"Monday, 29 April 2019",2,10,Payment - Credit Expenses,0,877
865.1,"Tuesday, 30 April 2019",2,10,Payment - Credit Expenses,0,1132
872.1,"Saturday, 4 May 2019",2,10,Payment - Credit Expenses,0,984
873.1,"Saturday, 4 May 2019",2,10,Payment - Credit Expenses,0,1227
882.1,"Monday, 6 May 2019",2,10,Payment - Credit Expenses,0,1312
884.1,"Saturday, 11 May 2019",2,10,Payment - Credit Expenses,0,1261
897.1,"Saturday, 18 May 2019",2,10,Payment - Credit Expenses,0,1199
899.1,"Monday, 20 May 2019",2,10,Payment - Credit Expenses,0,931
902.1,"Saturday, 25 May 2019",2,10,Payment - Credit Expenses,0,1384
907.1,"Tuesday, 28 May 2019",2,10,Payment - Credit Expenses,0,1115
909.1,"Wednesday, 29 May 2019",2,10,Payment - Credit Expenses,0,1201
920.1,"Saturday, 1 June 2019",2,10,Payment - Credit Expenses,0,918
930.1,"Wednesday, 5 June 2019",2,10,Payment - Credit Expenses,0,1172
931.1,"Wednesday, 5 June 2019",2,10,Payment - Credit Expenses,0,1377
939.1,"Friday, 14 June 2019",2,10,Payment - Credit Expenses,0,1268
944.1,"Saturday, 15 June 2019",2,10,Payment - Credit Expenses,0,1019
951.1,"Saturday, 22 June 2019",2,10,Payment - Credit Expenses,0,1344
959.1,"Wednesday, 26 June 2019",2,10,Payment - Credit Expenses,0,1174
972.1,"Monday, 1 July 2019",2,10,Payment - Credit Expenses,0,1082
979.1,"Wednesday, 3 July 2019",2,10,Payment - Credit Expenses,0,1093
986.1,"Tuesday, 9 July 2019",2,10,Payment - Credit Expenses,0,1091
990.1,"Wednesday, 10 July 2019",2,10,Payment - Credit Expenses,0,1172
995.1,"Sunday, 14 July 2019",2,10,Payment - Credit Expenses,0,1130
998.1,"Tuesday, 16 July 2019",2,10,Payment - Credit Expenses,0,1355
999.1,"Wednesday, 17 July 2019",2,10,Payment - Credit Expenses,0,1146
1010.1,"Tuesday, 23 July 2019",2,10,Payment - Credit Expenses,0,875
1011.1,"Tuesday, 23 July 2019",2,10,Payment - Credit Expenses,0,1215
1019.1,"Monday, 29 July 2019",2,10,Payment - Credit Expenses,0,1094
1036.1,"Saturday, 3 August 2019",2,10,Payment - Credit Expenses,0,892
1043.1,"Wednesday, 7 August 2019",2,10,Payment - Credit Expenses,0,1357
1044.1,"Thursday, 8 August 2019",2,10,Payment - Credit Expenses,0,1383
1046.1,"Friday, 9 August 2019",2,10,Payment - Credit Expenses,0,1394
1048.1,"Saturday, 10 August 2019",2,10,Payment - Credit Expenses,0,1217
1054.1,"Monday, 12 August 2019",2,10,Payment - Credit Expenses,0,939
1070.1,"Saturday, 24 August 2019",2,10,Payment - Credit Expenses,0,1360
1074.1,"Tuesday, 27 August 2019",2,10,Payment - Credit Expenses,0,1312
1079.1,"Thursday, 29 August 2019",2,10,Payment - Credit Expenses,0,1311
1081.1,"Friday, 30 August 2019",2,10,Payment - Credit Expenses,0,1174
1082.1,"Friday, 30 August 2019",2,10,Payment - Credit Expenses,0,1309
1091.1,"Sunday, 1 September 2019",2,10,Payment - Credit Expenses,0,908
1102.1,"Tuesday, 10 September 2019",2,10,Payment - Credit Expenses,0,1084
1110.1,"Friday, 13 September 2019",2,10,Payment - Credit Expenses,0,1312
1119.1,"Monday, 16 September 2019",2,10,Payment - Credit Expenses,0,956
1127.1,"Sunday, 22 September 2019",2,10,Payment - Credit Expenses,0,1095
1129.1,"Wednesday, 25 September 2019",2,10,Payment - Credit Expenses,0,1239
1130.1,"Wednesday, 25 September 2019",2,10,Payment - Credit Expenses,0,1356
1149.1,"Tuesday, 1 October 2019",2,10,Payment - Credit Expenses,0,1007
1150.1,"Tuesday, 1 October 2019",2,10,Payment - Credit Expenses,0,1011
1152.1,"Wednesday, 2 October 2019",2,10,Payment - Credit Expenses,0,1202
1161.1,"Thursday, 10 October 2019",2,10,Payment - Credit Expenses,0,1218
1174.1,"Tuesday, 15 October 2019",2,10,Payment - Credit Expenses,0,969
1175.1,"Tuesday, 15 October 2019",2,10,Payment - Credit Expenses,0,987
1179.1,"Thursday, 17 October 2019",2,10,Payment - Credit Expenses,0,1331
1188.1,"Thursday, 24 October 2019",2,10,Payment - Credit Expenses,0,1136
1194.1,"Sunday, 27 October 2019",2,10,Payment - Credit Expenses,0,903
1195.1,"Sunday, 27 October 2019",2,10,Payment - Credit Expenses,0,1076
1216.1,"Tuesday, 5 November 2019",2,10,Payment - Credit Expenses,0,1089
1220.1,"Thursday, 7 November 2019",2,10,Payment - Credit Expenses,0,1193
1223.1,"Friday, 8 November 2019",2,10,Payment - Credit Expenses,0,1161
1231.1,"Tuesday, 12 November 2019",2,10,Payment - Credit Expenses,0,938
1232.1,"Tuesday, 12 November 2019",2,10,Payment - Credit Expenses,0,1024
1233.1,"Wednesday, 13 November 2019",2,10,Payment - Credit Expenses,0,1064
1246.1,"Thursday, 21 November 2019",2,10,Payment - Credit Expenses,0,1108
1253.1,"Sunday, 24 November 2019",2,10,Payment - Credit Expenses,0,1347
1254.1,"Monday, 25 November 2019",2,10,Payment - Credit Expenses,0,904
1255.1,"Monday, 25 November 2019",2,10,Payment - Credit Expenses,0,1010
1272.1,"Monday, 2 December 2019",2,10,Payment - Credit Expenses,0,1326
1273.1,"Tuesday, 3 December 2019",2,10,Payment - Credit Expenses,0,1083
1277.1,"Friday, 6 December 2019",2,10,Payment - Credit Expenses,0,1202
1285.1,"Tuesday, 10 December 2019",2,10,Payment - Credit Expenses,0,1135
1286.1,"Wednesday, 11 December 2019",2,10,Payment - Credit Expenses,0,1131
1289.1,"Saturday, 14 December 2019",2,10,Payment - Credit Expenses,0,1289
1301.1,"Saturday, 21 December 2019",2,10,Payment - Credit Expenses,0,877
1307.1,"Wednesday, 25 December 2019",2,10,Payment - Credit Expenses,0,1055
1311.1,"Saturday, 28 December 2019",2,10,Payment - Credit Expenses,0,1147
1337.1,"Thursday, 2 January 2020",2,10,Payment - Credit Expenses,0,1116
1340.1,"Saturday, 4 January 2020",2,10,Payment - Credit Expenses,0,720
1343.1,"Sunday, 5 January 2020",2,10,Payment - Credit Expenses,0,1070
1353.1,"Tuesday, 14 January 2020",2,10,Payment - Credit Expenses,0,706
1354.1,"Tuesday, 14 January 2020",2,10,Payment - Credit Expenses,0,830
1364.1,"Wednesday, 22 January 2020",2,10,Payment - Credit Expenses,0,1391
1377.1,"Thursday, 30 January 2020",2,10,Payment - Credit Expenses,0,1643
1394.1,"Friday, 7 February 2020",2,10,Payment - Credit Expenses,0,1387
1395.1,"Friday, 7 February 2020",2,10,Payment - Credit Expenses,0,1743
1398.1,"Wednesday, 12 February 2020",2,10,Payment - Credit Expenses,0,1220
1401.1,"Friday, 14 February 2020",2,10,Payment - Credit Expenses,0,1697
1405.1,"Sunday, 16 February 2020",2,10,Payment - Credit Expenses,0,1282
1414.1,"Thursday, 20 February 2020",2,10,Payment - Credit Expenses,0,1533
1419.1,"Wednesday, 26 February 2020",2,10,Payment - Credit Expenses,0,1392
1437.1,"Tuesday, 3 March 2020",2,10,Payment - Credit Expenses,0,1283
1442.1,"Saturday, 7 March 2020",2,10,Payment - Credit Expenses,0,1260
1443.1,"Saturday, 7 March 2020",2,10,Payment - Credit Expenses,0,1324
1444.1,"Sunday, 8 March 2020",2,10,Payment - Credit Expenses,0,1229
1449.1,"Wednesday, 11 March 2020",2,10,Payment - Credit Expenses,0,1317
1458.1,"Monday, 16 March 2020",2,10,Payment - Credit Expenses,0,1512
1460.1,"Tuesday, 17 March 2020",2,10,Payment - Credit Expenses,0,1468
1464.1,"Saturday, 21 March 2020",2,10,Payment - Credit Expenses,0,1215
1485.1,"Wednesday, 1 April 2020",2,10,Payment - Credit Expenses,0,1465
1487.1,"Friday, 3 April 2020",2,10,Payment - Credit Expenses,0,1253
1493.1,"Sunday, 5 April 2020",2,10,Payment - Credit Expenses,0,1630
1494.1,"Tuesday, 7 April 2020",2,10,Payment - Credit Expenses,0,1572
1496.1,"Wednesday, 8 April 2020",2,10,Payment - Credit Expenses,0,1276
1508.1,"Thursday, 16 April 2020",2,10,Payment - Credit Expenses,0,1376
1515.1,"Tuesday, 21 April 2020",2,10,Payment - Credit Expenses,0,1328
1516.1,"Tuesday, 21 April 2020",2,10,Payment - Credit Expenses,0,1670
1519.1,"Thursday, 23 April 2020",2,10,Payment - Credit Expenses,0,1623
1527.1,"Tuesday, 28 April 2020",2,10,Payment - Credit Expenses,0,1165
1533.1,"Wednesday, 29 April 2020",2,10,Payment - Credit Expenses,0,1503
1540.1,"Sunday, 3 May 2020",2,10,Payment - Credit Expenses,0,1306
1541.1,"Sunday, 3 May 2020",2,10,Payment - Credit Expenses,0,1630
1550.1,"Tuesday, 5 May 2020",2,10,Payment - Credit Expenses,0,1742
1552.1,"Sunday, 10 May 2020",2,10,Payment - Credit Expenses,0,1675
1565.1,"Sunday, 17 May 2020",2,10,Payment - Credit Expenses,0,1592
1567.1,"Tuesday, 19 May 2020",2,10,Payment - Credit Expenses,0,1236
1570.1,"Sunday, 24 May 2020",2,10,Payment - Credit Expenses,0,1838
1575.1,"Wednesday, 27 May 2020",2,10,Payment - Credit Expenses,0,1480
1577.1,"Thursday, 28 May 2020",2,10,Payment - Credit Expenses,0,1595
1588.1,"Sunday, 31 May 2020",2,10,Payment - Credit Expenses,0,1220
1598.1,"Thursday, 4 June 2020",2,10,Payment - Credit Expenses,0,1556
1599.1,"Thursday, 4 June 2020",2,10,Payment - Credit Expenses,0,1829
1607.1,"Saturday, 13 June 2020",2,10,Payment - Credit Expenses,0,1684
1612.1,"Sunday, 14 June 2020",2,10,Payment - Credit Expenses,0,1354
1619.1,"Sunday, 21 June 2020",2,10,Payment - Credit Expenses,0,1785
1627.1,"Thursday, 25 June 2020",2,10,Payment - Credit Expenses,0,1559
1639.1,"Tuesday, 30 June 2020",2,10,Payment - Credit Expenses,0,1437
1647.1,"Thursday, 2 July 2020",2,10,Payment - Credit Expenses,0,1451
1654.1,"Wednesday, 8 July 2020",2,10,Payment - Credit Expenses,0,1448
1658.1,"Thursday, 9 July 2020",2,10,Payment - Credit Expenses,0,1556
1663.1,"Monday, 13 July 2020",2,10,Payment - Credit Expenses,0,1501
1666.1,"Wednesday, 15 July 2020",2,10,Payment - Credit Expenses,0,1799
1667.1,"Thursday, 16 July 2020",2,10,Payment - Credit Expenses,0,1522
1678.1,"Wednesday, 22 July 2020",2,10,Payment - Credit Expenses,0,1162
1679.1,"Wednesday, 22 July 2020",2,10,Payment - Credit Expenses,0,1614
1687.1,"Tuesday, 28 July 2020",2,10,Payment - Credit Expenses,0,1453
1704.1,"Sunday, 2 August 2020",2,10,Payment - Credit Expenses,0,1185
1711.1,"Thursday, 6 August 2020",2,10,Payment - Credit Expenses,0,1802
1712.1,"Friday, 7 August 2020",2,10,Payment - Credit Expenses,0,1836
1714.1,"Saturday, 8 August 2020",2,10,Payment - Credit Expenses,0,1852
1716.1,"Sunday, 9 August 2020",2,10,Payment - Credit Expenses,0,1616
1722.1,"Tuesday, 11 August 2020",2,10,Payment - Credit Expenses,0,1247
1739.1,"Sunday, 23 August 2020",2,10,Payment - Credit Expenses,0,1806
1742.1,"Wednesday, 26 August 2020",2,10,Payment - Credit Expenses,0,1742
1747.1,"Friday, 28 August 2020",2,10,Payment - Credit Expenses,0,1741
1749.1,"Saturday, 29 August 2020",2,10,Payment - Credit Expenses,0,1559
1750.1,"Saturday, 29 August 2020",2,10,Payment - Credit Expenses,0,1738
1759.1,"Monday, 31 August 2020",2,10,Payment - Credit Expenses,0,1206
1770.1,"Wednesday, 9 September 2020",2,10,Payment - Credit Expenses,0,1440
1779.1,"Saturday, 12 September 2020",2,10,Payment - Credit Expenses,0,1742
1787.1,"Tuesday, 15 September 2020",2,10,Payment - Credit Expenses,0,1269
1795.1,"Monday, 21 September 2020",2,10,Payment - Credit Expenses,0,1454
1797.1,"Thursday, 24 September 2020",2,10,Payment - Credit Expenses,0,1645
1798.1,"Thursday, 24 September 2020",2,10,Payment - Credit Expenses,0,1801
1817.1,"Wednesday, 30 September 2020",2,10,Payment - Credit Expenses,0,1337
1818.1,"Wednesday, 30 September 2020",2,10,Payment - Credit Expenses,0,1343
1820.1,"Thursday, 1 October 2020",2,10,Payment - Credit Expenses,0,1597
1829.1,"Friday, 9 October 2020",2,10,Payment - Credit Expenses,0,1618
1842.1,"Wednesday, 14 October 2020",2,10,Payment - Credit Expenses,0,1286
1843.1,"Wednesday, 14 October 2020",2,10,Payment - Credit Expenses,0,1310
1847.1,"Friday, 16 October 2020",2,10,Payment - Credit Expenses,0,1767
1856.1,"Friday, 23 October 2020",2,10,Payment - Credit Expenses,0,1508
1862.1,"Monday, 26 October 2020",2,10,Payment - Credit Expenses,0,1199
1863.1,"Monday, 26 October 2020",2,10,Payment - Credit Expenses,0,1429
1884.1,"Wednesday, 4 November 2020",2,10,Payment - Credit Expenses,0,1447
1888.1,"Friday, 6 November 2020",2,10,Payment - Credit Expenses,0,1584
1891.1,"Saturday, 7 November 2020",2,10,Payment - Credit Expenses,0,1541
1899.1,"Wednesday, 11 November 2020",2,10,Payment - Credit Expenses,0,1246
1900.1,"Wednesday, 11 November 2020",2,10,Payment - Credit Expenses,0,1360
1901.1,"Thursday, 12 November 2020",2,10,Payment - Credit Expenses,0,1412
1914.1,"Friday, 20 November 2020",2,10,Payment - Credit Expenses,0,1472
1921.1,"Monday, 23 November 2020",2,10,Payment - Credit Expenses,0,1789
1922.1,"Tuesday, 24 November 2020",2,10,Payment - Credit Expenses,0,1201
1923.1,"Tuesday, 24 November 2020",2,10,Payment - Credit Expenses,0,1342
1940.1,"Tuesday, 1 December 2020",2,10,Payment - Credit Expenses,0,1761
1941.1,"Wednesday, 2 December 2020",2,10,Payment - Credit Expenses,0,1438
1945.1,"Saturday, 5 December 2020",2,10,Payment - Credit Expenses,0,1596
1953.1,"Wednesday, 9 December 2020",2,10,Payment - Credit Expenses,0,1508
1954.1,"Thursday, 10 December 2020",2,10,Payment - Credit Expenses,0,1501
1957.1,"Sunday, 13 December 2020",2,10,Payment - Credit Expenses,0,1712
1969.1,"Sunday, 20 December 2020",2,10,Payment - Credit Expenses,0,1164
1975.1,"Thursday, 24 December 2020",2,10,Payment - Credit Expenses,0,1401
1979.1,"Sunday, 27 December 2020",2,10,Payment - Credit Expenses,0,1523
29.1,"Monday, 22 January 2018",3,10,Payment - Credit Expenses,0,1197
42.1,"Tuesday, 30 January 2018",3,10,Payment - Credit Expenses,0,1414
59.1,"Wednesday, 7 February 2018",3,10,Payment - Credit Expenses,0,1194
60.1,"Wednesday, 7 February 2018",3,10,Payment - Credit Expenses,0,1500
63.1,"Monday, 12 February 2018",3,10,Payment - Credit Expenses,0,1050
66.1,"Wednesday, 14 February 2018",3,10,Payment - Credit Expenses,0,1460
70.1,"Friday, 16 February 2018",3,10,Payment - Credit Expenses,0,1103
78.1,"Tuesday, 20 February 2018",3,10,Payment - Credit Expenses,0,1319
84.1,"Monday, 26 February 2018",3,10,Payment - Credit Expenses,0,1198
102.1,"Sunday, 4 March 2018",3,10,Payment - Credit Expenses,0,1105
107.1,"Thursday, 8 March 2018",3,10,Payment - Credit Expenses,0,1085
108.1,"Thursday, 8 March 2018",3,10,Payment - Credit Expenses,0,1139
109.1,"Friday, 9 March 2018",3,10,Payment - Credit Expenses,0,1058
114.1,"Monday, 12 March 2018",3,10,Payment - Credit Expenses,0,1134
123.1,"Saturday, 17 March 2018",3,10,Payment - Credit Expenses,0,1301
